datasaet: amazon_computer,  model: sage.
epoch: 23, val_loss: 0.4621376693248749
epoch: 24, val_loss: 0.4584781229496002
epoch: 25, val_loss: 0.4618229269981384
epoch: 26, val_loss: 0.4678439199924469
epoch: 27, val_loss: 0.46170493960380554
epoch: 28, val_loss: 0.46614715456962585
epoch: 29, val_loss: 0.4946131706237793
Final epoch: 29
beta:0.0,accuracy:0.8564453125

time of one repeat:223.39450454711914
time of construct data:67.18091320991516
epoch: 0, val_loss: 1.5263581275939941
epoch: 1, val_loss: 1.072820782661438
epoch: 2, val_loss: 0.8622193336486816
epoch: 3, val_loss: 0.7040873765945435
epoch: 4, val_loss: 0.6793113350868225
epoch: 5, val_loss: 0.6100775599479675
epoch: 6, val_loss: 0.5991683602333069
epoch: 7, val_loss: 0.5686294436454773
epoch: 8, val_loss: 0.560448408126831
epoch: 9, val_loss: 0.5888688564300537
epoch: 10, val_loss: 0.5335126519203186
epoch: 11, val_loss: 0.5150846838951111
epoch: 12, val_loss: 0.4926980137825012
epoch: 13, val_loss: 0.5058242082595825
epoch: 14, val_loss: 0.5115659236907959
epoch: 15, val_loss: 0.54398113489151
epoch: 16, val_loss: 0.5319309830665588
epoch: 17, val_loss: 0.4999586045742035
Final epoch: 17
beta:0.0,accuracy:0.84326171875

time of one repeat:163.95417714118958
time of construct data:67.04528737068176
epoch: 0, val_loss: 1.5387150049209595
epoch: 1, val_loss: 1.217003583908081
epoch: 2, val_loss: 0.9714062809944153
epoch: 3, val_loss: 0.8611515164375305
epoch: 4, val_loss: 0.7931681275367737
epoch: 5, val_loss: 0.7227157950401306
epoch: 6, val_loss: 0.711611270904541
epoch: 7, val_loss: 0.708765983581543
epoch: 8, val_loss: 0.6598167419433594
epoch: 9, val_loss: 0.6503768563270569
epoch: 10, val_loss: 0.5984634160995483
epoch: 11, val_loss: 0.5697164535522461
epoch: 12, val_loss: 0.5526512861251831
epoch: 13, val_loss: 0.5432319045066833
epoch: 14, val_loss: 0.5177838802337646
epoch: 15, val_loss: 0.5217463970184326
epoch: 16, val_loss: 0.49955981969833374
epoch: 17, val_loss: 0.5249624848365784
epoch: 18, val_loss: 0.49103885889053345
epoch: 19, val_loss: 0.48935726284980774
epoch: 20, val_loss: 0.5015180706977844
epoch: 21, val_loss: 0.48313573002815247
epoch: 22, val_loss: 0.5329948663711548
epoch: 23, val_loss: 0.5166113972663879
epoch: 24, val_loss: 0.5077107548713684
epoch: 25, val_loss: 0.518528401851654
epoch: 26, val_loss: 0.5003655552864075
Final epoch: 26
beta:0.0,accuracy:0.8603515625

time of one repeat:195.5846893787384
time of construct data:71.00628185272217
epoch: 0, val_loss: 1.515366792678833
epoch: 1, val_loss: 1.0824068784713745
epoch: 2, val_loss: 0.8723599910736084
epoch: 3, val_loss: 0.80096435546875
epoch: 4, val_loss: 0.6606055498123169
epoch: 5, val_loss: 0.5690885782241821
epoch: 6, val_loss: 0.5582801699638367
epoch: 7, val_loss: 0.5355345010757446
epoch: 8, val_loss: 0.5378917455673218
epoch: 9, val_loss: 0.5118476152420044
epoch: 10, val_loss: 0.4726327657699585
epoch: 11, val_loss: 0.47129499912261963
epoch: 12, val_loss: 0.45345595479011536
epoch: 13, val_loss: 0.4434986710548401
epoch: 14, val_loss: 0.44696423411369324
epoch: 15, val_loss: 0.44621729850769043
epoch: 16, val_loss: 0.4619222581386566
epoch: 17, val_loss: 0.4161182641983032
epoch: 18, val_loss: 0.4110783636569977
epoch: 19, val_loss: 0.43364647030830383
epoch: 20, val_loss: 0.45887333154678345
epoch: 21, val_loss: 0.4285795986652374
epoch: 22, val_loss: 0.430319607257843
epoch: 23, val_loss: 0.4069904386997223
epoch: 24, val_loss: 0.446220338344574
epoch: 25, val_loss: 0.4113660752773285
epoch: 26, val_loss: 0.4241885840892792
epoch: 27, val_loss: 0.3967284858226776
epoch: 28, val_loss: 0.3940364718437195
epoch: 29, val_loss: 0.3951052129268646
epoch: 30, val_loss: 0.4282592236995697
epoch: 31, val_loss: 0.41077420115470886
epoch: 32, val_loss: 0.39146852493286133
epoch: 33, val_loss: 0.3955293595790863
epoch: 34, val_loss: 0.39582401514053345
epoch: 35, val_loss: 0.4375559091567993
epoch: 36, val_loss: 0.40051090717315674
epoch: 37, val_loss: 0.44053712487220764
Final epoch: 37
beta:0.0,accuracy:0.87744140625

time of one repeat:266.0713241100311
time of construct data:70.99182796478271
epoch: 0, val_loss: 1.9171828031539917
epoch: 1, val_loss: 1.1335806846618652
epoch: 2, val_loss: 0.8959985375404358
epoch: 3, val_loss: 0.7123159170150757
epoch: 4, val_loss: 0.6531208753585815
epoch: 5, val_loss: 0.5964138507843018
epoch: 6, val_loss: 0.584575891494751
epoch: 7, val_loss: 0.5429481267929077
epoch: 8, val_loss: 0.5130597949028015
epoch: 9, val_loss: 0.5177775025367737
epoch: 10, val_loss: 0.48109522461891174
epoch: 11, val_loss: 0.46634557843208313
epoch: 12, val_loss: 0.4816291630268097
epoch: 13, val_loss: 0.49959519505500793
epoch: 14, val_loss: 0.44761359691619873
epoch: 15, val_loss: 0.4564237594604492
epoch: 16, val_loss: 0.497088223695755
epoch: 17, val_loss: 0.44463181495666504
epoch: 18, val_loss: 0.4389919936656952
epoch: 19, val_loss: 0.4641682207584381
epoch: 20, val_loss: 0.45078787207603455
epoch: 21, val_loss: 0.4465930461883545
epoch: 22, val_loss: 0.4232402443885803
epoch: 23, val_loss: 0.4450322985649109
epoch: 24, val_loss: 0.4897712767124176
epoch: 25, val_loss: 0.46313929557800293
epoch: 26, val_loss: 0.4391030967235565
epoch: 27, val_loss: 0.4800860583782196
Final epoch: 27
beta:0.0,accuracy:0.87158203125

time of one repeat:214.52026057243347
time of construct data:71.0985279083252
epoch: 0, val_loss: 1.6474344730377197
epoch: 1, val_loss: 1.0040805339813232
epoch: 2, val_loss: 0.8658229112625122
epoch: 3, val_loss: 0.6400759816169739
epoch: 4, val_loss: 0.6008523106575012
epoch: 5, val_loss: 0.557119607925415
epoch: 6, val_loss: 0.5379660725593567
epoch: 7, val_loss: 0.5061427354812622
epoch: 8, val_loss: 0.5680829286575317
epoch: 9, val_loss: 0.5485191941261292
epoch: 10, val_loss: 0.48586928844451904
epoch: 11, val_loss: 0.523201048374176
epoch: 12, val_loss: 0.5431345105171204
epoch: 13, val_loss: 0.5107869505882263
epoch: 14, val_loss: 0.5018980503082275
epoch: 15, val_loss: 0.517918586730957
Final epoch: 15
beta:0.0,accuracy:0.85302734375

time of one repeat:158.98476791381836
time of construct data:71.30753111839294
epoch: 0, val_loss: 1.5987162590026855
epoch: 1, val_loss: 1.1530121564865112
epoch: 2, val_loss: 0.8431065082550049
epoch: 3, val_loss: 0.7754440307617188
epoch: 4, val_loss: 0.6439273953437805
epoch: 5, val_loss: 0.6543315649032593
epoch: 6, val_loss: 0.5524226427078247
epoch: 7, val_loss: 0.5431155562400818
epoch: 8, val_loss: 0.5105109810829163
epoch: 9, val_loss: 0.504431426525116
epoch: 10, val_loss: 0.47947266697883606
epoch: 11, val_loss: 0.49133288860321045
epoch: 12, val_loss: 0.4897414445877075
epoch: 13, val_loss: 0.4608815908432007
epoch: 14, val_loss: 0.4780087172985077
epoch: 15, val_loss: 0.4753837287425995
epoch: 16, val_loss: 0.4582660496234894
epoch: 17, val_loss: 0.4579770565032959
epoch: 18, val_loss: 0.4447278082370758
epoch: 19, val_loss: 0.43829384446144104
epoch: 20, val_loss: 0.4541424512863159
epoch: 21, val_loss: 0.4336989223957062
epoch: 22, val_loss: 0.44236430525779724
epoch: 23, val_loss: 0.4517119228839874
epoch: 24, val_loss: 0.4266166090965271
epoch: 25, val_loss: 0.421123206615448
epoch: 26, val_loss: 0.4409964978694916
epoch: 27, val_loss: 0.42623722553253174
epoch: 28, val_loss: 0.5412338376045227
epoch: 29, val_loss: 0.4460180401802063
epoch: 30, val_loss: 0.4396895468235016
Final epoch: 30
beta:0.0,accuracy:0.86865234375

time of one repeat:231.07112002372742
time of construct data:71.00249791145325
epoch: 0, val_loss: 1.4110785722732544
epoch: 1, val_loss: 1.1483604907989502
epoch: 2, val_loss: 0.9302910566329956
epoch: 3, val_loss: 0.7777912616729736
epoch: 4, val_loss: 0.6622352004051208
epoch: 5, val_loss: 0.6026294231414795
epoch: 6, val_loss: 0.591247022151947
epoch: 7, val_loss: 0.5786616206169128
epoch: 8, val_loss: 0.5591022968292236
epoch: 9, val_loss: 0.5057650804519653
epoch: 10, val_loss: 0.5084075927734375
epoch: 11, val_loss: 0.4633046090602875
epoch: 12, val_loss: 0.4815230071544647
epoch: 13, val_loss: 0.4582847058773041
epoch: 14, val_loss: 0.453916996717453
epoch: 15, val_loss: 0.4809459149837494
epoch: 16, val_loss: 0.46363431215286255
epoch: 17, val_loss: 0.43168753385543823
epoch: 18, val_loss: 0.45117828249931335
epoch: 19, val_loss: 0.4167448878288269
epoch: 20, val_loss: 0.44601309299468994
epoch: 21, val_loss: 0.4840601980686188
epoch: 22, val_loss: 0.4607127010822296
epoch: 23, val_loss: 0.4276280105113983
epoch: 24, val_loss: 0.45924878120422363
Final epoch: 24
beta:0.0,accuracy:0.8681640625

time of one repeat:198.61427927017212
time of construct data:76.3673141002655
epoch: 0, val_loss: 1.9412386417388916
epoch: 1, val_loss: 1.4784085750579834
epoch: 2, val_loss: 0.8737512230873108
epoch: 3, val_loss: 0.6556347608566284
epoch: 4, val_loss: 0.625693678855896
epoch: 5, val_loss: 0.5674927234649658
epoch: 6, val_loss: 0.541826069355011
epoch: 7, val_loss: 0.5575923323631287
epoch: 8, val_loss: 0.5273194313049316
epoch: 9, val_loss: 0.47662147879600525
epoch: 10, val_loss: 0.47543108463287354
epoch: 11, val_loss: 0.45970308780670166
epoch: 12, val_loss: 0.4352479577064514
epoch: 13, val_loss: 0.4430862069129944
epoch: 14, val_loss: 0.4177280068397522
epoch: 15, val_loss: 0.4063122868537903
epoch: 16, val_loss: 0.41555050015449524
epoch: 17, val_loss: 0.4064663350582123
epoch: 18, val_loss: 0.4367894232273102
epoch: 19, val_loss: 0.42990443110466003
epoch: 20, val_loss: 0.419918030500412
Final epoch: 20
beta:0.0,accuracy:0.8798828125

time of one repeat:186.76869082450867
time of construct data:76.04385161399841
epoch: 0, val_loss: 1.5742900371551514
epoch: 1, val_loss: 1.2027403116226196
epoch: 2, val_loss: 0.8606270551681519
epoch: 3, val_loss: 0.6855407357215881
epoch: 4, val_loss: 0.6661189198493958
epoch: 5, val_loss: 0.6205199360847473
epoch: 6, val_loss: 0.5590977668762207
epoch: 7, val_loss: 0.5340721607208252
epoch: 8, val_loss: 0.5348973870277405
epoch: 9, val_loss: 0.48029625415802
epoch: 10, val_loss: 0.5037065744400024
epoch: 11, val_loss: 0.45228812098503113
epoch: 12, val_loss: 0.452971488237381
epoch: 13, val_loss: 0.43436741828918457
epoch: 14, val_loss: 0.4533315598964691
epoch: 15, val_loss: 0.4255935847759247
epoch: 16, val_loss: 0.4656178653240204
epoch: 17, val_loss: 0.46848273277282715
epoch: 18, val_loss: 0.425094336271286
epoch: 19, val_loss: 0.4653049409389496
epoch: 20, val_loss: 0.5020045042037964
epoch: 21, val_loss: 0.46253862977027893
epoch: 22, val_loss: 0.4177515208721161
epoch: 23, val_loss: 0.4110981822013855
epoch: 24, val_loss: 0.40638384222984314
epoch: 25, val_loss: 0.4003981947898865
epoch: 26, val_loss: 0.4016808569431305
epoch: 27, val_loss: 0.4096316695213318
epoch: 28, val_loss: 0.4324614703655243
epoch: 29, val_loss: 0.44009026885032654
epoch: 30, val_loss: 0.4224260151386261
Final epoch: 30
beta:0.0,accuracy:0.8779296875

time of one repeat:226.7853126525879
time of construct data:76.7356264591217
epoch: 0, val_loss: 1.3990365266799927
epoch: 1, val_loss: 0.906186044216156
epoch: 2, val_loss: 0.7163036465644836
epoch: 3, val_loss: 0.6761015057563782
epoch: 4, val_loss: 0.6047800183296204
epoch: 5, val_loss: 0.5489546060562134
epoch: 6, val_loss: 0.5348630547523499
epoch: 7, val_loss: 0.5074439644813538
epoch: 8, val_loss: 0.4810611307621002
epoch: 9, val_loss: 0.472627729177475
epoch: 10, val_loss: 0.4514482617378235
epoch: 11, val_loss: 0.4319302439689636
epoch: 12, val_loss: 0.4506615102291107
epoch: 13, val_loss: 0.44806161522865295
epoch: 14, val_loss: 0.43092769384384155
epoch: 15, val_loss: 0.4224887490272522
epoch: 16, val_loss: 0.428717702627182
epoch: 17, val_loss: 0.443981409072876
epoch: 18, val_loss: 0.43591752648353577
epoch: 19, val_loss: 0.44708338379859924
epoch: 20, val_loss: 0.41914111375808716
epoch: 21, val_loss: 0.43870809674263
epoch: 22, val_loss: 0.4238009452819824
epoch: 23, val_loss: 0.42292192578315735
epoch: 24, val_loss: 0.44451704621315
epoch: 25, val_loss: 0.4762570261955261
Final epoch: 25
beta:0.0,accuracy:0.86376953125

time of one repeat:217.53942775726318
time of construct data:76.37084078788757
epoch: 0, val_loss: 1.139960765838623
epoch: 1, val_loss: 0.8265429139137268
epoch: 2, val_loss: 0.7021439075469971
epoch: 3, val_loss: 0.6176490783691406
epoch: 4, val_loss: 0.6206430792808533
epoch: 5, val_loss: 0.5860456824302673
epoch: 6, val_loss: 0.5396414995193481
epoch: 7, val_loss: 0.49209707975387573
epoch: 8, val_loss: 0.4689759612083435
epoch: 9, val_loss: 0.49791422486305237
epoch: 10, val_loss: 0.44115856289863586
epoch: 11, val_loss: 0.43854403495788574
epoch: 12, val_loss: 0.4173261225223541
epoch: 13, val_loss: 0.4484303891658783
epoch: 14, val_loss: 0.4261605143547058
epoch: 15, val_loss: 0.4072708785533905
epoch: 16, val_loss: 0.4110952913761139
epoch: 17, val_loss: 0.4094803035259247
epoch: 18, val_loss: 0.4333028197288513
epoch: 19, val_loss: 0.3971293568611145
epoch: 20, val_loss: 0.3990616798400879
epoch: 21, val_loss: 0.4502828121185303
epoch: 22, val_loss: 0.4441627860069275
epoch: 23, val_loss: 0.4585758447647095
epoch: 24, val_loss: 0.42497044801712036
Final epoch: 24
beta:0.0,accuracy:0.873046875

time of one repeat:210.8905324935913
time of construct data:77.33968877792358
epoch: 0, val_loss: 1.712666630744934
epoch: 1, val_loss: 1.2245354652404785
epoch: 2, val_loss: 0.9220728874206543
epoch: 3, val_loss: 0.6816309094429016
epoch: 4, val_loss: 0.6463934183120728
epoch: 5, val_loss: 0.6238342523574829
epoch: 6, val_loss: 0.6224499344825745
epoch: 7, val_loss: 0.578574001789093
epoch: 8, val_loss: 0.5471070408821106
epoch: 9, val_loss: 0.4943772852420807
epoch: 10, val_loss: 0.5291662812232971
epoch: 11, val_loss: 0.449573278427124
epoch: 12, val_loss: 0.4939913749694824
epoch: 13, val_loss: 0.49968746304512024
epoch: 14, val_loss: 0.4627220034599304
epoch: 15, val_loss: 0.43592318892478943
epoch: 16, val_loss: 0.44937601685523987
epoch: 17, val_loss: 0.433214008808136
epoch: 18, val_loss: 0.43433550000190735
epoch: 19, val_loss: 0.4402661919593811
epoch: 20, val_loss: 0.479127436876297
epoch: 21, val_loss: 0.4100833237171173
epoch: 22, val_loss: 0.41551336646080017
epoch: 23, val_loss: 0.4228624403476715
epoch: 24, val_loss: 0.42728888988494873
epoch: 25, val_loss: 0.4202381670475006
epoch: 26, val_loss: 0.41161248087882996
Final epoch: 26
beta:0.0,accuracy:0.880859375

time of one repeat:211.42198705673218
time of construct data:81.56220889091492
epoch: 0, val_loss: 1.5230329036712646
epoch: 1, val_loss: 1.0018422603607178
epoch: 2, val_loss: 0.7676184177398682
epoch: 3, val_loss: 0.6826047897338867
epoch: 4, val_loss: 0.5701712369918823
epoch: 5, val_loss: 0.5277256965637207
epoch: 6, val_loss: 0.4852752089500427
epoch: 7, val_loss: 0.4779384136199951
epoch: 8, val_loss: 0.4681410789489746
epoch: 9, val_loss: 0.4327242374420166
epoch: 10, val_loss: 0.41820085048675537
epoch: 11, val_loss: 0.4273846745491028
epoch: 12, val_loss: 0.41984137892723083
epoch: 13, val_loss: 0.39074334502220154
epoch: 14, val_loss: 0.42468026280403137
epoch: 15, val_loss: 0.37588071823120117
epoch: 16, val_loss: 0.37525850534439087
epoch: 17, val_loss: 0.3767565190792084
epoch: 18, val_loss: 0.37425029277801514
epoch: 19, val_loss: 0.40283650159835815
epoch: 20, val_loss: 0.39038050174713135
epoch: 21, val_loss: 0.3557174503803253
epoch: 22, val_loss: 0.38398051261901855
epoch: 23, val_loss: 0.37735241651535034
epoch: 24, val_loss: 0.35968679189682007
epoch: 25, val_loss: 0.3540983498096466
epoch: 26, val_loss: 0.3554716110229492
epoch: 27, val_loss: 0.34742894768714905
epoch: 28, val_loss: 0.351024866104126
epoch: 29, val_loss: 0.38384872674942017
epoch: 30, val_loss: 0.34410157799720764
epoch: 31, val_loss: 0.3543875515460968
epoch: 32, val_loss: 0.33903181552886963
epoch: 33, val_loss: 0.3347856104373932
epoch: 34, val_loss: 0.3392356038093567
epoch: 35, val_loss: 0.3329469859600067
epoch: 36, val_loss: 0.3383312225341797
epoch: 37, val_loss: 0.353148877620697
epoch: 38, val_loss: 0.3464908301830292
epoch: 39, val_loss: 0.3396700322628021
epoch: 40, val_loss: 0.3472974896430969
Final epoch: 40
beta:0.0,accuracy:0.8935546875

time of one repeat:294.4667778015137
time of construct data:82.38704824447632
epoch: 0, val_loss: 1.4122482538223267
epoch: 1, val_loss: 0.8856750130653381
epoch: 2, val_loss: 0.7264747619628906
epoch: 3, val_loss: 0.6220086812973022
epoch: 4, val_loss: 0.5795104503631592
epoch: 5, val_loss: 0.5409824252128601
epoch: 6, val_loss: 0.505522608757019
epoch: 7, val_loss: 0.48419731855392456
epoch: 8, val_loss: 0.4402479827404022
epoch: 9, val_loss: 0.44173216819763184
epoch: 10, val_loss: 0.4538136124610901
epoch: 11, val_loss: 0.42931437492370605
epoch: 12, val_loss: 0.4217078387737274
epoch: 13, val_loss: 0.4212932586669922
epoch: 14, val_loss: 0.4229191541671753
epoch: 15, val_loss: 0.46612972021102905
epoch: 16, val_loss: 0.4773772060871124
epoch: 17, val_loss: 0.46705541014671326
epoch: 18, val_loss: 0.3928089439868927
epoch: 19, val_loss: 0.4091731309890747
epoch: 20, val_loss: 0.3936951458454132
epoch: 21, val_loss: 0.3891540467739105
epoch: 22, val_loss: 0.3910302519798279
epoch: 23, val_loss: 0.38507410883903503
epoch: 24, val_loss: 0.40786054730415344
epoch: 25, val_loss: 0.3753756880760193
epoch: 26, val_loss: 0.38775888085365295
epoch: 27, val_loss: 0.36888885498046875
epoch: 28, val_loss: 0.3721000552177429
epoch: 29, val_loss: 0.3867359161376953
epoch: 30, val_loss: 0.41521915793418884
epoch: 31, val_loss: 0.3759033977985382
epoch: 32, val_loss: 0.3716519773006439
Final epoch: 32
beta:0.0,accuracy:0.89404296875

time of one repeat:245.89703750610352
time of construct data:82.27126598358154
epoch: 0, val_loss: 1.6092480421066284
epoch: 1, val_loss: 1.0741968154907227
epoch: 2, val_loss: 0.8671314716339111
epoch: 3, val_loss: 0.6841452121734619
epoch: 4, val_loss: 0.5439103245735168
epoch: 5, val_loss: 0.5029405951499939
epoch: 6, val_loss: 0.4889426529407501
epoch: 7, val_loss: 0.4648357033729553
epoch: 8, val_loss: 0.43649622797966003
epoch: 9, val_loss: 0.4533148407936096
epoch: 10, val_loss: 0.4401102364063263
epoch: 11, val_loss: 0.42651671171188354
epoch: 12, val_loss: 0.3860855996608734
epoch: 13, val_loss: 0.40790584683418274
epoch: 14, val_loss: 0.41050073504447937
epoch: 15, val_loss: 0.3933093249797821
epoch: 16, val_loss: 0.3987501859664917
epoch: 17, val_loss: 0.39049485325813293
Final epoch: 17
beta:0.0,accuracy:0.87353515625

time of one repeat:177.63995218276978
time of construct data:82.67862892150879
epoch: 0, val_loss: 1.246850848197937
epoch: 1, val_loss: 0.7308518886566162
epoch: 2, val_loss: 0.7183843851089478
epoch: 3, val_loss: 0.5556178092956543
epoch: 4, val_loss: 0.5036951303482056
epoch: 5, val_loss: 0.4624757468700409
epoch: 6, val_loss: 0.4508393406867981
epoch: 7, val_loss: 0.4178016483783722
epoch: 8, val_loss: 0.42431068420410156
epoch: 9, val_loss: 0.3963649868965149
epoch: 10, val_loss: 0.38793623447418213
epoch: 11, val_loss: 0.3960776627063751
epoch: 12, val_loss: 0.40845581889152527
epoch: 13, val_loss: 0.4005623757839203
epoch: 14, val_loss: 0.3816966116428375
epoch: 15, val_loss: 0.37755754590034485
epoch: 16, val_loss: 0.3976387679576874
epoch: 17, val_loss: 0.37114712595939636
epoch: 18, val_loss: 0.38865476846694946
epoch: 19, val_loss: 0.382048100233078
epoch: 20, val_loss: 0.3684369921684265
epoch: 21, val_loss: 0.40752658247947693
epoch: 22, val_loss: 0.3699279725551605
epoch: 23, val_loss: 0.37424957752227783
epoch: 24, val_loss: 0.38904333114624023
epoch: 25, val_loss: 0.40404969453811646
Final epoch: 25
beta:0.0,accuracy:0.88134765625

time of one repeat:219.84729647636414
time of construct data:82.20718479156494
epoch: 0, val_loss: 1.7835500240325928
epoch: 1, val_loss: 1.1333026885986328
epoch: 2, val_loss: 0.8189389705657959
epoch: 3, val_loss: 0.6534333825111389
epoch: 4, val_loss: 0.591682493686676
epoch: 5, val_loss: 0.5698972940444946
epoch: 6, val_loss: 0.5318917632102966
epoch: 7, val_loss: 0.5089788436889648
epoch: 8, val_loss: 0.48938313126564026
epoch: 9, val_loss: 0.46908333897590637
epoch: 10, val_loss: 0.4730983376502991
epoch: 11, val_loss: 0.44081050157546997
epoch: 12, val_loss: 0.4907718300819397
epoch: 13, val_loss: 0.42645347118377686
epoch: 14, val_loss: 0.43076038360595703
epoch: 15, val_loss: 0.43842899799346924
epoch: 16, val_loss: 0.42597803473472595
epoch: 17, val_loss: 0.4086897075176239
epoch: 18, val_loss: 0.3982936143875122
epoch: 19, val_loss: 0.3902147710323334
epoch: 20, val_loss: 0.39251530170440674
epoch: 21, val_loss: 0.4155157506465912
epoch: 22, val_loss: 0.3814826011657715
epoch: 23, val_loss: 0.39675456285476685
epoch: 24, val_loss: 0.39231833815574646
epoch: 25, val_loss: 0.3910881280899048
epoch: 26, val_loss: 0.36470547318458557
epoch: 27, val_loss: 0.36927324533462524
epoch: 28, val_loss: 0.3705448806285858
epoch: 29, val_loss: 0.372843861579895
epoch: 30, val_loss: 0.39023226499557495
epoch: 31, val_loss: 0.39662015438079834
Final epoch: 31
beta:0.0,accuracy:0.89013671875

time of one repeat:257.98435282707214
time of construct data:91.71170043945312
epoch: 0, val_loss: 1.6872700452804565
epoch: 1, val_loss: 1.127678632736206
epoch: 2, val_loss: 0.7064698338508606
epoch: 3, val_loss: 0.6587542295455933
epoch: 4, val_loss: 0.5795457363128662
epoch: 5, val_loss: 0.5542078018188477
epoch: 6, val_loss: 0.5078756809234619
epoch: 7, val_loss: 0.449271023273468
epoch: 8, val_loss: 0.44862040877342224
epoch: 9, val_loss: 0.3964601755142212
epoch: 10, val_loss: 0.40593674778938293
epoch: 11, val_loss: 0.38657456636428833
epoch: 12, val_loss: 0.38256028294563293
epoch: 13, val_loss: 0.3693978488445282
epoch: 14, val_loss: 0.35300129652023315
epoch: 15, val_loss: 0.3621823489665985
epoch: 16, val_loss: 0.3479030728340149
epoch: 17, val_loss: 0.35195308923721313
epoch: 18, val_loss: 0.33623602986335754
epoch: 19, val_loss: 0.33650702238082886
epoch: 20, val_loss: 0.3443121910095215
epoch: 21, val_loss: 0.3360002338886261
epoch: 22, val_loss: 0.33647868037223816
epoch: 23, val_loss: 0.3343772292137146
epoch: 24, val_loss: 0.3773462772369385
epoch: 25, val_loss: 0.4156855642795563
epoch: 26, val_loss: 0.35122668743133545
epoch: 27, val_loss: 0.32432857155799866
epoch: 28, val_loss: 0.32470810413360596
epoch: 29, val_loss: 0.3271518051624298
epoch: 30, val_loss: 0.33813345432281494
epoch: 31, val_loss: 0.3394209146499634
epoch: 32, val_loss: 0.3456365168094635
Final epoch: 32
beta:0.0,accuracy:0.89453125

time of one repeat:277.9034614562988
time of construct data:92.09910535812378
epoch: 0, val_loss: 1.4815353155136108
epoch: 1, val_loss: 1.5167515277862549
epoch: 2, val_loss: 0.7394303679466248
epoch: 3, val_loss: 0.7208027839660645
epoch: 4, val_loss: 0.5715760588645935
epoch: 5, val_loss: 0.5531446933746338
epoch: 6, val_loss: 0.5269917845726013
epoch: 7, val_loss: 0.4858977198600769
epoch: 8, val_loss: 0.4575554430484772
epoch: 9, val_loss: 0.47079166769981384
epoch: 10, val_loss: 0.4058414697647095
epoch: 11, val_loss: 0.43020233511924744
epoch: 12, val_loss: 0.5130550861358643
epoch: 13, val_loss: 0.46661725640296936
epoch: 14, val_loss: 0.44793859124183655
epoch: 15, val_loss: 0.395053505897522
epoch: 16, val_loss: 0.3902788758277893
epoch: 17, val_loss: 0.386154443025589
epoch: 18, val_loss: 0.3766012489795685
epoch: 19, val_loss: 0.376443088054657
epoch: 20, val_loss: 0.36593833565711975
epoch: 21, val_loss: 0.34957998991012573
epoch: 22, val_loss: 0.3567003309726715
epoch: 23, val_loss: 0.35630249977111816
epoch: 24, val_loss: 0.35825642943382263
epoch: 25, val_loss: 0.42713436484336853
epoch: 26, val_loss: 0.3536279499530792
Final epoch: 26
beta:0.0,accuracy:0.8935546875

time of one repeat:227.48592877388
time of construct data:95.80147504806519
epoch: 0, val_loss: 1.2762784957885742
epoch: 1, val_loss: 0.8811071515083313
epoch: 2, val_loss: 0.7034559845924377
epoch: 3, val_loss: 0.6016197800636292
epoch: 4, val_loss: 0.5656084418296814
epoch: 5, val_loss: 0.5107975006103516
epoch: 6, val_loss: 0.47103145718574524
epoch: 7, val_loss: 0.4886866509914398
epoch: 8, val_loss: 0.45124125480651855
epoch: 9, val_loss: 0.4383804202079773
epoch: 10, val_loss: 0.4090757668018341
epoch: 11, val_loss: 0.4136442244052887
epoch: 12, val_loss: 0.3800956606864929
epoch: 13, val_loss: 0.3930891752243042
epoch: 14, val_loss: 0.3801533877849579
epoch: 15, val_loss: 0.3607359826564789
epoch: 16, val_loss: 0.38202640414237976
epoch: 17, val_loss: 0.36618900299072266
epoch: 18, val_loss: 0.3503468930721283
epoch: 19, val_loss: 0.38972777128219604
epoch: 20, val_loss: 0.3548818528652191
epoch: 21, val_loss: 0.34823229908943176
epoch: 22, val_loss: 0.3838339149951935
epoch: 23, val_loss: 0.3615322709083557
epoch: 24, val_loss: 0.3412085175514221
epoch: 25, val_loss: 0.3339552879333496
epoch: 26, val_loss: 0.3599601984024048
epoch: 27, val_loss: 0.3609951436519623
epoch: 28, val_loss: 0.35059356689453125
epoch: 29, val_loss: 0.3718107044696808
epoch: 30, val_loss: 0.36400189995765686
Final epoch: 30
beta:0.0,accuracy:0.892578125

time of one repeat:253.8389332294464
time of construct data:90.92663097381592
epoch: 0, val_loss: 1.489472508430481
epoch: 1, val_loss: 0.9843310117721558
epoch: 2, val_loss: 0.7504622936248779
epoch: 3, val_loss: 0.5927414894104004
epoch: 4, val_loss: 0.5284271836280823
epoch: 5, val_loss: 0.4775320887565613
epoch: 6, val_loss: 0.49636709690093994
epoch: 7, val_loss: 0.4439316391944885
epoch: 8, val_loss: 0.4483639895915985
epoch: 9, val_loss: 0.4074317514896393
epoch: 10, val_loss: 0.4217778146266937
epoch: 11, val_loss: 0.3954917788505554
epoch: 12, val_loss: 0.3777059018611908
epoch: 13, val_loss: 0.3821982443332672
epoch: 14, val_loss: 0.39026138186454773
epoch: 15, val_loss: 0.3663669526576996
epoch: 16, val_loss: 0.35588815808296204
epoch: 17, val_loss: 0.35156533122062683
epoch: 18, val_loss: 0.35356375575065613
epoch: 19, val_loss: 0.3428708016872406
epoch: 20, val_loss: 0.345389187335968
